fnirSoft:	Exported Text File
Version:	4.2
ExportDate:	12/18/2023 12:22:16 PM
VariableInfo
Name:	oxygraph48.oxy.Block1
Size:	2000 x 16
Type:	Numeric
Content:	Hemoglobin
Date:	12/18/2023 12:22:06 PM
Notes:	Oxygenation (difference Hb) concentration changes data saved by Oxygraph from file C:\Users\Anette Johansson\Documents\COBI Studio Data\LRV patienter\0049P group 1\ANETTE_0049P_1_11101451.oxy
Labels:	OXY	DATA
VariableData
Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin
Optode1	Optode2	Optode3	Optode4	Optode5	Optode6	Optode7	Optode8	Optode9	Optode10	Optode11	Optode12	Optode13	Optode14	Optode15	Optode16
-0.065665	-1.59673	-0.776079	-0.080654	-2.017629	-0.410627	-0.455858	-0.919599	0.615954	0.366188	0.500583	0.52288	1.156044	1.112552	0.733869	1.306701
0.839003	-0.500632	-0.076176	0.426868	-1.948702	-0.40137	-0.404574	-0.833953	0.590443	0.447777	0.494074	0.572987	0.8456	0.899977	0.539712	1.231272
0.248268	-1.219392	-0.485337	0.081358	-1.972023	-0.465384	-0.373553	-0.85214	0.308725	0.097403	-0.02813	0.170889	0.531741	0.596562	0.195004	0.920805
0.809736	-0.502029	-0.005732	0.43455	-2.041466	-0.578436	-0.638979	-1.088094	0.390811	0.333008	0.308232	0.39496	0.709021	0.724412	0.512398	1.089904
0.573608	-0.749266	-0.033441	0.258293	-1.83391	-0.288544	-0.294867	-0.777717	0.331766	0.160419	0.011076	0.21789	0.313658	0.411147	0.137359	0.711552
0.846839	-0.882708	0.28744	0.265216	-1.718263	-0.160261	-0.215819	-0.742735	0.50245	0.333008	0.225108	0.36928	0.393769	0.481198	0.137359	0.834424
0.873506	-1.213295	0.120453	0.118173	-1.533007	-0.136035	-0.148204	-0.639558	0.806609	0.662885	0.658162	0.718269	0.570507	0.581795	0.195004	0.854533
0.991646	-0.594259	0.272372	0.345244	-1.22779	-0.071998	-0.260442	-0.676357	0.804973	0.703454	0.665012	0.76851	0.261923	0.309998	-0.145795	0.644969
0.33862	-1.105809	-0.199614	0.110802	-0.760693	0.34094	0.301035	-0.156342	0.686027	0.45181	0.623758	0.641744	0.377761	0.595929	0.021105	0.849027
0.636227	-0.816791	-0.059291	0.353656	-1.133161	-0.0963660000000001	-0.161414	-0.648036	0.595798	0.400144	0.56163	0.615438	-0.336271	-0.00615300000000002	-0.592313	0.321034
0.299042	-1.004207	-0.26021	0.318375	-1.437558	-0.299496	-0.413592	-0.969193	0.56439	0.293004	0.436686	0.561878	0.15624	0.509294	-0.010586	0.865988
1.030207	-0.339318	0.136685	0.635883	-1.464031	-0.265318	-0.342584	-0.913522	0.6843	0.430821	0.609985	0.638925	0.643718	0.867775	0.509617	1.172707
0.085546	-1.156529	-0.294454	0.206728	-1.741515	-0.329586	-0.300497	-1.006711	0.103385	-0.267523	-0.237011	0.015405	0.15624	0.477798	-0.026467	0.778363
0.512496	-0.824607	-0.016714	0.367053	-2.087266	-0.808899	-0.799824	-1.474082	-0.235461	-0.625721	-0.757812	-0.413025	0.463877	0.646772	0.302486	1.069327
-0.246512	-1.482909	-0.512745	-0.071868	-2.156969	-0.904194	-0.971563	-1.542053	0.10815	-0.223557	-0.347026	-0.0804579999999999	-0.230213	0.040403	-0.324836	0.356619
0.305283	-1.212249	-0.107706	0.111352	-2.15749	-0.798295	-0.831225	-1.425839	-0.00365099999999996	-0.347951	-0.533984	-0.227829	-0.563795	-0.292905	-0.652749	0.00910900000000001
1.105885	-0.309107	0.392462	0.330248	-2.111968	-0.622267	-0.446497	-1.036688	-0.030968	-0.411836	-0.607745	-0.346896	-0.129531	0.048222	-0.123317	0.338838
0.951455	-0.64811	0.423832	0.125756	-2.205512	-0.861639	-0.789955	-1.333413	0.66902	0.459753	0.445526	0.475528	-1.699162	-1.100931	-1.447959	-0.76305
1.401064	0.159633	0.573648	0.329696	-1.555643	-0.325016	-0.21359	-0.84339	0.354966	0.119484	-0.0653899999999999	0.0737869999999999	-0.023381	0.093085	0.01319	0.48448
0.749366	-0.377926	-0.110851	0.0312720000000001	-1.29974	-0.302435	-0.165669	-0.876973	0.858614	0.763883	0.816436	0.796346	-0.498414	-0.116763	-0.305816	0.231872
0.372896	-0.534811	-0.432591	-0.171748	-1.741294	-0.646796	-0.612885	-1.190962	0.827793	0.652964	0.658298	0.596008	-0.456873	-0.049787	-0.332226	0.271142
-0.186404	-0.988439	-0.910214	-0.427479	-1.603503	-0.287239	-0.227333	-0.859267	0.403876	0.10008	0.015226	0.0452990000000001	-0.025025	0.199664	-0.00265500000000002	0.510133
0.445519	-0.297094	-0.462767	-0.041809	-2.132379	-0.597773	-0.654482	-1.213939	0.461116	0.132971	0.0432419999999999	0.093293	0.665994	0.811891	0.59401	1.086525
-0.468517	-1.276754	-0.96246	-0.34938	-2.063448	-0.470754	-0.649343	-1.116857	0.722278	0.595725	0.6238	0.54751	0.37888	0.55271	0.195008	0.818815
0.530429	-0.188392	-0.228488	0.213289	-1.903016	-0.087685	-0.111468	-0.748869	0.354966	0.218007	0.115226	0.221308	0.494437	0.564636	0.217967	0.820553
-0.093469	-1.049921	-0.774719	-0.174578	-1.511894	0.24023	0.219096	-0.344143	0.374207	0.262701	0.077162	0.239303	0.707318	0.736434	0.352105	0.994043
0.795198	-0.297094	0.028948	0.337733	-2.227829	-0.472871	-0.597129	-1.151463	0.56988	0.47275	0.381985	0.465521	0.418329	0.564636	0.16411	0.899136
0.637493	-0.663496	0.166226	0.088818	-1.996455	-0.280831	-0.512923	-1.001501	0.536587	0.39381	0.332837	0.412226	0.302496	0.450409	0.183287	0.879129
1.481804	0.265192	0.721159	0.543343	-1.341145	0.201622	0.183425	-0.436903	0.302187	0.136411	0.010766	0.129753	0.514528	0.667082	0.279855	0.992789
0.304494	-0.859892	-0.149621	-0.043414	-1.292138	-0.047774	-0.118474	-0.717977	0.06823	-0.215008	-0.382954	-0.177541	-0.027241	0.350177	-0.193054	0.647622
0.938982	0.0969	0.17731	0.360339	-1.019503	0.329309	0.342287	-0.333914	0.321919	0.00283	-0.041244	0.12523	0.4167	0.64814	0.152463	0.954427
0.400751	-0.482686	-0.193818	0.10357	-1.810676	-0.335816	-0.466776	-1.099663	0.302187	-0.0696640000000001	-0.164929	-0.047338	1.438934	1.422465	1.039506	1.694201
1.017854	0.09578	0.05887	0.322787	-2.064285	-0.526971	-0.581647	-1.17978	0.687759	0.402534	0.644447	0.517706	1.527972	1.358997	1.144148	1.647568
0.183063	-0.878179	-0.571493	-0.193852	-2.13121	-0.475822	-0.462549	-1.144482	0.222225	-0.145268	-0.035569	-0.025706	0.980501	0.899977	0.561357	1.175458
0.663549	-0.215523	-0.302622	0.068043	-1.924485	-0.219561	-0.138618	-0.83886	0.140232	-0.149945	-0.132401	-0.048805	0.831214	0.763041	0.411772	1.074064
-0.296811	-1.293445	-0.85307	-0.447244	-1.970848	-0.291681	-0.266675	-0.861342	0.26085	-0.047287	0.029332	0.032884	-0.119674	0.0189130000000001	-0.44512	0.217979
0.773297	-0.282858	0.031386	0.140754	-2.130903	-0.424986	-0.488725	-1.035856	0.088075	-0.161362	-0.239802	-0.167987	0.589316	0.507887	0.115619	0.688751
1.170281	-0.167039	0.460206	0.307579	-1.719189	-0.030276	-0.035771	-0.697656	0.276964	0.049284	-0.0150979999999999	0.076392	0.210006	0.314351	-0.070906	0.500626
1.183172	-0.108414	0.469476	0.184348	-1.489111	0.159753	0.206037	-0.499277	0.051026	-0.209614	-0.387925	-0.201749	-0.119674	0.106829	-0.240339	0.269462
0.523792	-0.769586	-0.259356	-0.198975	-1.649834	-0.300848	-0.43692	-0.985506	0.608546	0.495825	0.486179	0.569691	0.411336	0.557533	0.168427	0.703856
0.629136	-0.468316	-0.332172	-0.082282	-1.146116	0.0804370000000001	0.0789029999999999	-0.627332	0.492633	0.32428	0.396753	0.36928	0.116264	0.279572	-0.239244	0.328395
0.46225	-0.70308	-0.585555	-0.205724	-1.46859	-0.141335	-0.13296	-0.786426	0.403876	0.069938	0.140407	0.167336	0.783676	0.732646	0.317548	0.9558
0.904291	-0.0699259999999999	-0.133723	0.220649	-1.810663	-0.220992	-0.297412	-0.854292	0.573569	0.335952	0.375503	0.418704	0.57777	0.55271	0.021105	0.608817
0.215362	-0.739525	-0.48236	-0.0754320000000001	-2.129618	-0.584868	-0.715851	-1.230518	0.632488	0.42366	0.410286	0.419653	0.633738	0.603813	0.0527030000000001	0.745412
0.530429	-0.564943	-0.480915	0.011007	-2.107226	-0.497617	-0.607456	-1.230518	0.242885	0.00714600000000001	0.025869	0.148716	0.203273	0.257205	-0.265314	0.423674
0.088832	-1.101339	-0.814335	-0.278641	-2.428448	-0.846828	-1.156898	-1.658497	0.213174	-0.110519	-0.0784400000000001	0.12291	0.693603	0.631497	0.202714	0.749899
0.834397	-0.419929	-0.289313	0.0976	-2.176442	-0.606131	-0.819222	-1.439732	0.348668	0.097403	0.119788	0.244819	0.012408	0.204091	-0.29965	0.293425
0.47038	-0.926421	-0.126974	-0.0973700000000001	-2.202004	-0.672154	-0.97624	-1.560466	0.318967	0.037214	0.105153	0.269487	0.389221	0.483194	0.079393	0.575422
0.938982	-0.494157	0.219949	0.185095	-1.926236	-0.466121	-0.700941	-1.383168	0.284945	0.012291	-0.00113600000000003	0.166163	0.86039	0.83386	0.476014	0.935925
0.722309	-0.697703	-0.110851	0.0200509999999999	-1.833783	-0.714031	-1.039422	-1.691856	0.246502	-0.095693	-0.094904	0.110697	0.5709	0.631141	0.202666	0.725041
0.749366	-0.272252	-0.088157	0.278578	-1.374059	-0.0147320000000002	-0.317208	-0.974092	0.64104	0.296097	0.288791	0.409538	0.684344	0.717526	0.334581	0.818815
0.451685	-0.304044	-0.322438	0.206357	-1.719379	-0.0780749999999999	-0.359041	-1.048067	0.734811	0.429791	0.624177	0.665219	0.598986	0.607787	0.277098	0.749652
0.530429	-0.527895	-0.405411	0.069512	-1.993845	-0.237504	-0.519332	-1.105289	0.48103	0.226539	0.262652	0.413134	0.813396	0.784109	0.264744	0.808721
-0.034256	-1.210682	-0.776079	-0.146513	-2.016868	-0.237504	-0.555708	-1.070982	0.39983	0.141263	0.026993	0.287869	1.054987	0.857856	0.587566	1.030065
0.604811	-0.449641	-0.139281	0.307238	-1.856765	-0.094306	-0.275209	-0.904793	0.403876	0.223678	0.299316	0.416824	0.838601	0.728861	0.294947	0.781971
0.435244	-0.721345	-0.141731	0.148782	-1.879909	-0.00691700000000006	-0.171429	-0.847356	0.538444	0.381357	0.540804	0.614711	0.783676	0.674031	0.206349	0.745412
1.183148	-0.224058	0.570158	0.429429	-2.296362	-0.61219	-0.857814	-1.375623	0.644454	0.396968	0.561599	0.613274	1.025579	0.885626	0.552784	0.953166
1.312562	-0.419929	0.339923	0.285633	-1.880042	-0.341735	-0.602411	-1.139989	0.609606	0.437307	0.505933	0.611169	1.421744	1.153832	0.789348	1.192338
1.465858	-0.234519	0.339623	0.300037	-1.695107	-0.213412	-0.435648	-1.013276	0.546469	0.330153	0.302625	0.482137	1.304503	1.059834	0.574317	1.13524
0.758424	-0.673055	-0.26021	0.01896	-1.765001	-0.291681	-0.519332	-1.105415	0.601075	0.30563	0.37965	0.50648	1.647168	1.373875	0.96325	1.459455
1.221648	-0.186133	-0.061507	0.256819	-1.970493	-0.345341	-0.535057	-1.174159	0.862591	0.598327	0.799803	0.811842	1.912796	1.505725	1.191708	1.650103
0.384039	-1.02276	-0.57525	-0.161716	-2.267826	-0.553393	-0.794904	-1.341439	0.670707	0.375815	0.58245	0.638925	1.339769	1.137514	0.650166	1.230247
0.782866	-0.64309	-0.321235	0.061696	-1.902252	-0.0857780000000001	-0.207915	-0.858158	0.351924	4.000000000004E-06	0.051175	0.28078	1.587723	1.270136	0.921749	1.431414
0.597838	-0.793515	-0.336037	0.06096	-1.925766	-0.150026	-0.435648	-1.024497	0.407931	0.151167	0.26124	0.482932	1.360338	1.172306	0.810433	1.373874
1.106274	-0.363353	-0.115566	0.314928	-1.833916	-0.0230080000000001	-0.294867	-0.885801	0.520141	0.215976	0.288791	0.557488	1.499767	1.244864	0.90705	1.392715
1.632529	-0.0800780000000001	0.44945	0.526545	-1.926236	-0.078783	-0.399079	-0.937697	0.338088	0.14456	-0.093579	0.24684	1.54808	1.459915	1.102824	1.642461
1.404897	-0.539133	0.272069	0.329275	-1.417993	0.446203	0.151961	-0.43041	0.42841	0.197421	-0.035177	0.275891	0.480523	0.72663	0.342038	0.883368
1.028266	-0.606258	-0.059676	0.242267	-0.911591	0.644317	0.493468	-0.211001	0.569449	0.411943	0.288305	0.504976	0.780499	0.990985	0.608198	1.114802
1.285418	-0.301671	-0.052312	0.350592	-1.419143	0.160065	-0.0866020000000001	-0.705465	0.511211	0.321826	0.210753	0.378322	2.06391	1.841725	1.722751	2.074218
1.106285	-0.253429	-0.141731	0.379491	-1.421577	0.310495	0.10303	-0.511059	0.914936	0.650836	0.681601	0.785211	1.915707	1.775453	1.687592	2.074218
1.439193	-0.0500210000000001	0.009354	0.487804	-2.109224	-0.285794	-0.539886	-1.0647	1.290022	1.158514	1.400134	1.317079	1.267373	1.347192	1.166444	1.682136
1.221648	-0.156801	-0.012715	0.415783	-2.040132	-0.126009	-0.342584	-0.856833	0.516551	0.259584	0.070955	0.328976	2.333839	2.069962	1.985174	2.389919
0.965356	-0.494157	-0.24555	0.271202	-1.765073	0.135994	0.005409	-0.53368	0.578082	0.429556	0.317408	0.534603	0.409963	0.635484	0.441258	1.048021
1.105885	-0.390276	-0.200734	0.263988	-1.581856	0.453036	0.316449	-0.240109	0.492064	0.308832	0.184864	0.408655	0.832015	0.966134	0.817257	1.373874
2.030236	0.172538	0.61742	0.6755	-2.179078	-0.245072	-0.472189	-0.960671	0.464003	0.30563	0.073263	0.308732	1.607688	1.566028	1.431265	1.886946
1.898558	-0.0691519999999999	0.615042	0.544714	-1.603503	0.302338	0.115282	-0.482021	1.092106	0.998251	1.035451	1.115569	0.934497	1.042903	0.913764	1.373478
2.23836	0.258947	0.670476	0.724165	-1.050337	0.540149	0.426571	-0.240109	0.486589	0.225336	0.049986	0.406904	0.432823	0.737779	0.49058	1.029156
