fnirSoft:	Exported Text File
Version:	4.2
ExportDate:	12/18/2023 11:37:17 AM
VariableInfo
Name:	oxygraph42.hbt.Block1
Size:	1939 x 16
Type:	Numeric
Content:	Hemoglobin
Date:	12/18/2023 11:37:06 AM
Notes:	Total-hemoglobin concentration changes data saved by Oxygraph from file C:\Users\Anette Johansson\Documents\COBI Studio Data\friska kontroller\2047K\ANETTE_2047K_3_05270841.oxy
Labels:	HBT	DATA
VariableData
Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin
Optode1	Optode2	Optode3	Optode4	Optode5	Optode6	Optode7	Optode8	Optode9	Optode10	Optode11	Optode12	Optode13	Optode14	Optode15	Optode16
0.096895	0.166176	-0.030747	-0.055251	-0.005883	-0.204035	0.048953	0.064168	-0.149204	-0.490577	-0.172595	-0.539574	0.121108	-0.025713	0.104351	-0.123855
-0.019992	-0.164289	-0.213178	-0.206234	-0.012383	-0.215524	0.050519	0.078249	-0.07093	-0.255224	-0.049254	-0.315028	0.154267	-0.064999	0.111921	-0.064758
0.105853	0.054278	-0.101937	-0.071902	-0.048986	-0.282497	-0.025108	-0.098192	-0.104879	-0.374859	-0.09726	-0.376486	0.000898999999999983	-0.236857	-0.00545299999999999	-0.280999
0.106534	0.140708	-0.071987	-0.058856	-0.049332	-0.205099	-0.026588	-0.030899	-0.032975	-0.112298	0.04598	-0.028586	0.033573	-0.124129	0.023552	-0.265606
0.037075	-0.110154	-0.194858	-0.144047	0.036561	-0.061029	0.038819	0.098382	-0.031726	-0.160039	0.026856	-0.046634	0.092233	-0.039609	0.055809	-0.157363
0.174126	0.036295	-0.05729	0.026077	0.158183	0.201703	0.188378	0.360341	-0.122713	-0.419179	-0.08736	-0.237044	0.295751	0.329799	0.197311	0.19624
0.056664	-0.23896	-0.208432	-0.07888	0.215967	0.360395	0.263907	0.473433	0.00383599999999998	-0.180517	0.027482	0.036887	0.283965	0.382242	0.186158	0.174576
0.154152	0.011298	-0.037416	0.097547	0.215024	0.412314	0.269823	0.448709	0.163693	0.172502	0.179449	0.316584	0.201207	0.296972	0.111369	0.132409
0.222228	0.101428	0.068389	0.24274	0.294279	0.585237	0.344566	0.597698	0.057028	-0.134543	0.055699	0.108803	0.235359	0.396988	0.15276	0.261353
0.242218	0.299656	0.140755	0.318185	0.18595	0.345893	0.222045	0.303877	0.204424	0.075668	0.150331	0.407791	0.439459	0.768832	0.316508	0.596837
0.134213	0.119497	0.110908	0.303479	-0.242697	0.465346	0.36266	-0.108828	0.124271	0.411895	-0.30462	0.122746	0.369034	0.736906	0.133665	0.53254
-0.129807	-0.245616	0.139928	0.283971	-1.244368	0.372428	-0.037976	-2.89394	-2.162856	-1.36719	-2.158346	-1.625707	-0.13361	0.580182	-0.841305	-0.182036
-0.380545	-0.681674	-0.109416	0.135581	-1.909309	0.0425119999999999	-0.564136	-4.06422	-3.615278	-2.200449	-2.988525	-2.538222	-0.438007	0.40426	-1.269183	-0.376929
-0.401279	-0.769284	-0.329906	0.081821	-1.794094	0.016223	-0.855377	-3.596847	-3.637997	-2.335813	-2.584915	-2.276484	-0.561812	0.328596	-1.223816	-0.322322
-0.437993	-0.786674	-0.53346	-0.061705	-1.486825	0.042656	-0.991953	-2.985423	-3.436315	-2.598928	-2.095324	-1.949614	-0.563094	0.326312	-1.06872	-0.32593
-0.391376	-0.786911	-0.565716	-0.154216	-1.321765	-0.153971	-1.109103	-2.62527	-3.194201	-2.535035	-1.672666	-1.75779	-0.717411	-0.133222	-1.12325	-0.54988
-0.217373	-0.678543	-0.52097	-0.164601	-1.079244	-0.049264	-1.062735	-2.128756	-3.01452	-2.551649	-1.389319	-1.584688	-0.691662	-0.192659	-1.068322	-0.479136
-0.178317	-0.685446	-0.605339	-0.32691	-0.954071	-0.232047	-1.09906	-1.89683	-2.856305	-2.641487	-1.206629	-1.45958	-0.633918	-0.158961	-0.964133	-0.480105
-0.158395	-0.653851	-0.606876	-0.350649	-0.814121	-0.244414	-1.016627	-1.527154	-2.656209	-2.424811	-1.014139	-1.377614	-0.56135	-0.235487	-0.867295	-0.34485
-0.052737	-0.430724	-0.514562	-0.273149	-0.709359	-0.179805	-0.972978	-1.33628	-2.539834	-2.489819	-0.976973	-1.410773	-0.530837	-0.248383	-0.80821	-0.332832
-0.042454	-0.381554	-0.48305	-0.281689	-0.652186	-0.268973	-0.951202	-1.219187	-2.300764	-2.109773	-0.744447	-1.037313	-0.421033	-0.045418	-0.708239	-0.213283
0.044895	-0.295931	-0.405462	-0.221921	-0.547778	-0.180002	-0.864314	-0.955265	-2.106026	-1.845074	-0.633502	-0.882657	-0.38862	-0.05319	-0.731469	-0.263877
0.210563	-0.046088	-0.193266	-0.018716	-0.363514	0.135497	-0.707032	-0.612503	-1.931256	-1.523951	-0.501552	-0.609691	-0.389695	-0.021616	-0.743195	-0.309282
0.288832	0.122899	-0.076641	0.104462	-0.236073	0.399158	-0.552584	-0.288936	-1.842635	-1.457887	-0.473947	-0.501484	-0.165987	0.361629	-0.573345	0.040937
0.327855	0.130961	-0.036319	0.197945	-0.122702	0.585399	-0.41836	-0.016794	-1.666879	-1.139304	-0.361507	-0.278961	-0.037654	0.620673	-0.48994	0.258804
0.564206	0.493373	0.207682	0.51557	0.034689	0.866508	-0.279139	0.223361	-1.463479	-0.794195	-0.172993	-0.015265	-0.155398	0.445318	-0.564283	0.01687
0.574205	0.423546	0.164584	0.552065	0.221435	1.231574	-0.084517	0.584289	-1.258321	-0.485246	0.00834200000000002	0.378478	0.0309739999999999	0.789958	-0.408369	0.343005
0.643455	0.460068	0.221256	0.691519	0.315145	1.340599	0.01696	0.8194	-1.104317	-0.20697	0.150662	0.565082	0.091397	0.97058	-0.321849	0.500376
0.682526	0.364662	0.242404	0.780571	0.401974	1.490769	0.11078	0.950252	-0.92	-0.045043	0.293444	0.805547	0.18615	1.077473	-0.226315	0.611757
0.702533	0.486982	0.30575	0.841144	0.452648	1.60173	0.19248	0.994349	-0.710553	0.196609	0.428721	1.070358	0.316508	1.272327	-0.077843	0.811222
0.653018	0.300963	0.226018	0.810808	0.576151	1.780156	0.380796	1.310799	-0.7603	-0.018826	0.341964	0.812634	0.424657	1.364666	0.051638	1.037292
0.772054	0.536588	0.410072	0.9995	0.583427	1.724736	0.371527	1.241221	-0.59383	0.242614	0.505615	1.048873	0.292426	1.12886	0.01843	0.788563
0.702306	0.364662	0.267302	0.865117	0.598025	1.753076	0.417905	1.296321	-0.630074	0.050241	0.447392	0.88691	0.449834	1.351685	0.203773	1.042067
0.801793	0.588355	0.378537	0.969053	0.612772	1.741088	0.454065	1.321776	-0.568848	0.123656	0.50589	0.931924	0.424657	1.223381	0.25683	0.97181
0.821394	0.493256	0.35465	0.999926	0.61994	1.72585	0.445777	1.247077	-0.506278	0.124363	0.534992	0.931924	0.447486	1.147899	0.320224	0.94633
0.791876	0.533288	0.342124	0.957886	0.539841	1.451038	0.342242	1.063613	-0.510488	0.034602	0.536407	0.943002	0.628219	1.419527	0.494563	1.151052
0.861308	0.578908	0.385758	0.929169	0.496274	1.328424	0.304141	0.948683	-0.547093	-0.01652	0.53573	0.801448	0.544653	1.170621	0.473651	0.994058
0.871629	0.623492	0.410072	0.893834	0.481654	1.300128	0.286688	0.908059	-0.478989	0.09965	0.631399	0.929172	0.4955	1.006439	0.428688	0.834419
