fnirSoft:	Exported Text File
Version:	4.2
ExportDate:	12/18/2023 11:37:17 AM
VariableInfo
Name:	oxygraph42.oxy.Block1
Size:	1939 x 16
Type:	Numeric
Content:	Hemoglobin
Date:	12/18/2023 11:37:06 AM
Notes:	Oxygenation (difference Hb) concentration changes data saved by Oxygraph from file C:\Users\Anette Johansson\Documents\COBI Studio Data\friska kontroller\2047K\ANETTE_2047K_3_05270841.oxy
Labels:	OXY	DATA
VariableData
Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin
Optode1	Optode2	Optode3	Optode4	Optode5	Optode6	Optode7	Optode8	Optode9	Optode10	Optode11	Optode12	Optode13	Optode14	Optode15	Optode16
-0.544991	-1.3306	-1.097879	-0.746997	-0.393909	-0.427493	-0.346557	-0.506068	0.16962	0.174845	0.428495	0.36384	-0.74227	-0.878201	-0.824407	-1.361841
-0.515852	-0.983549	-0.914782	-0.607316	-0.557657	-0.816236	-0.542209	-0.801433	0.14298	0.351082	0.493336	0.341284	-0.338045	-0.459927	-0.424931	-0.615152
-0.389087	-0.67329	-0.681711	-0.455896	-0.334366	-0.319451	-0.369378	-0.415096	-0.214953	-0.377209	0.069094	-0.2835	-0.409217	-0.446569	-0.517909	-0.758561
-0.524794	-1.085624	-0.901133	-0.624	-0.23534	-0.066675	-0.174354	-0.166669	0.222501	0.65054	0.56356	0.693804	0.157281	0.284885	-0.07603	0.195678
-0.259611	-0.135692	-0.31496	-0.217579	-0.254999	-0.218883	-0.235437	-0.326382	0.12963	0.550515	0.523492	0.779902	0.280183	0.461971	-0.084525	0.269527
-0.383176	-0.710971	-0.588166	-0.446049	-0.150213	-0.216639	-0.319786	-0.427689	0.129861	0.482415	0.413498	0.628212	-0.125167	-0.133333	-0.322599	-0.379148
-0.286876	-0.259468	-0.250202	-0.21066	-0.229623	-0.251695	-0.427753	-0.736527	0.395006	1.140133	0.78322	1.448665	-0.149861	-0.149082	-0.26939	-0.424538
-0.28789	-0.468244	-0.452684	-0.361555	0.118918	0.407784	0.049951	0.191477	0.155995	0.609788	0.519029	0.919474	-0.239697	-0.327738	-0.349581	-0.668751
-0.213796	-0.279402	-0.418791	-0.25341	0.134933	0.495207	0.073878	0.178342	0.315588	0.920807	0.648605	1.105575	0.082023	0.132878	-0.110058	-0.242725
-0.309162	-0.603836	-0.455395	-0.291873	0.257622	0.633701	0.214553	0.534753	0.04912	0.246754	0.262893	0.484357	-0.243153	-0.223948	-0.379898	-0.795153
-0.192763	-0.241545	-0.235756	-0.060741	0.103779	0.61032	0.178154	0.205106	0.169335	0.629975	0.53767	0.638012	-0.47478	-0.545426	-0.455951	-1.088152
0.206017	0.017996	0.012622	0.354771	0.149878	0.871226	0.130932	-0.16449	0.035868	0.522486	0.720268	0.150911	0.794048	1.38939	1.098351	0.979694
0.152513	-1.187042	-0.41618	0.043863	0.752713	0.993684	0.396616	1.183878	0.189488	0.753881	0.791493	-0.100568	0.726589	1.515314	1.366487	0.874121
0.645003	0.076156	0.329314	0.514283	0.853146	0.938601	0.429907	1.109027	0.141887	0.0182150000000001	0.434533	-0.734732	-0.266804	-0.010418	0.516552	-0.999824
0.099335	-1.407038	-0.374238	-0.239563	0.883259	1.173708	0.591199	1.322195	0.825279	0.815644	0.974278	0.188012	-0.02409	0.23509	0.621872	-0.544212
0.532098	0.039225	0.386564	0.148742	0.849137	1.030583	0.600333	1.192546	0.459873	-0.0975490000000001	0.321996	-0.727122	0.949059	1.491008	1.164766	0.963804
0.359857	-0.598697	0.021142	-0.066599	0.543942	0.53106	0.379125	0.536002	1.273846	1.507049	1.101741	0.714718	0.19513	0.264651	0.549362	-0.25171
0.239469	-0.323814	0.120185	-0.084286	0.517201	0.418425	0.43051	0.617496	1.080047	1.171137	0.862595	0.498982	0.234884	0.335253	0.547231	-0.101085
0.078489	-0.837337	-0.250994	-0.391829	0.326465	0.031874	0.220147	0.26939	0.527381	-0.319497	0.00766300000000009	-0.779902	-0.347798	-0.567987	0.085247	-0.892344
0.367495	-0.079466	0.218548	0.028353	0.448827	0.347763	0.439494	0.56648	0.860044	0.447575	0.401917	-0.241815	0.613239	0.761857	0.726636	0.663748
0.185982	-0.558232	-0.083804	-0.247343	0.032284	-0.472637	-0.09198	-0.432357	1.183178	1.093995	0.762699	0.661629	-0.464867	-0.66881	-0.177087	-1.081613
0.233343	-0.232999	0.078758	-0.057589	0.495264	0.527472	0.41118	0.745069	0.335858	-0.632874	-0.151404	-0.848011	0.014106	0.062348	0.146991	-0.106873
0.308467	-0.441328	0.06053	-0.01977	0.195656	-0.080779	-0.03209	-0.106967	1.062678	1.112571	0.76402	0.829051	0.257497	0.376134	0.345259	0.256824
0.336122	-0.381833	0.119017	-0.021336	0.314987	0.288696	0.032272	0.040784	0.887715	0.639785	0.503003	0.443646	-0.012955	0.184037	0.105543	-0.084043
0.417883	0.076513	0.389367	0.174529	0.700206	1.044397	0.508004	1.14116	0.711991	0.226534	0.290085	0.169219	0.255928	0.601543	0.280294	0.217752
0.434118	0.098749	0.621638	0.383632	0.586115	0.716566	0.279983	0.687509	0.407173	-0.145647	0.104769	0.099325	0.256366	0.60929	0.348383	0.32783
0.386415	-0.195774	0.438142	0.263717	0.630489	0.740516	0.164707	0.475545	1.020379	1.285484	0.743118	1.2983	1.057084	1.704812	0.898297	1.470839
0.394027	-0.119252	0.55688	0.359049	0.727445	0.875853	0.246036	0.642852	0.791729	0.610776	0.458714	0.813914	0.526315	1.083606	0.557721	0.568916
0.682024	0.712786	1.15879	0.807993	0.660376	0.723429	0.11346	0.371954	0.250684	-0.488495	-0.222458	-0.333273	0.55967	1.055729	0.608169	0.491441
0.586577	0.380994	1.013188	0.738214	1.015542	1.422976	0.482284	1.226413	0.782713	0.660297	0.454519	0.860522	0.750084	1.337777	0.844285	0.90936
0.551544	0.138663	0.846134	0.608984	0.925501	1.14218	0.282462	0.908323	0.678484	0.368754	0.338152	0.447734	0.478641	0.89725	0.664358	0.443338
0.59464	-0.107416	0.672254	0.477058	0.890793	1.026064	0.263043	0.762543	0.65384	0.2753	0.353475	0.688115	0.864968	1.415234	0.895868	1.017455
0.723466	0.712786	1.118288	0.788443	1.021251	1.366642	0.360215	1.097039	0.484274	-0.288857	0.100092	0.093386	0.114024	0.231089	0.377577	-0.497291
0.656949	0.149535	0.979613	0.677329	1.251526	1.901038	0.634585	1.69543	0.70618	0.3473	0.485232	0.697668	0.478641	0.601229	0.564682	-0.00950999999999996
0.904328	0.982214	1.486532	1.136512	1.117058	1.496528	0.418611	1.212321	0.837278	0.508929	0.546206	0.697668	0.941716	1.203287	0.924894	0.723948
0.63617	0.034158	0.996414	0.785642	1.098723	1.478978	0.46639	1.371535	1.20189	1.433178	1.006655	1.60573	0.571421	0.757207	0.758601	0.207756
0.850474	0.573596	1.180822	0.922643	1.156656	1.592122	0.584525	1.563027	1.031997	0.851214	0.809486	1.183326	0.396331	0.490687	0.562273	0.037104
0.596437	-0.52201	0.672254	0.651442	0.92701	1.16279	0.349994	1.045619	0.707093	0.297002	0.419849	0.437316	0.876468	1.032915	0.924756	0.645937
0.895667	0.712786	1.223106	1.046939	1.034875	1.347899	0.468177	1.382098	1.031997	0.740804	0.69826	1.104129	0.71884	0.99618	0.909753	0.614871
0.615401	-0.302792	0.819136	0.729062	1.139421	1.53796	0.606902	1.615867	0.782713	0.251674	0.368531	0.396931	0.321486	0.248948	0.517159	-0.149083
0.785694	0.419454	1.053825	0.961049	0.833386	0.992051	0.301373	0.947313	1.260051	1.226706	0.862239	1.302271	0.42943	0.461863	0.668246	0.116722
0.441811	-0.58227	0.50935	0.52908	0.934362	1.233779	0.524464	1.323853	0.834912	0.511059	0.429301	0.597609	0.634966	0.827236	0.699396	0.399058
0.653199	0.227463	0.79851	0.794167	0.941122	1.205447	0.457771	1.312686	0.909562	0.366532	0.514122	0.638012	0.329528	0.330832	0.420639	-0.081517
0.352745	-0.828102	0.33839	0.400816	0.768533	1.02704	0.32066	1.01271	0.44489	-0.52503	-0.03594	-0.287933	0.271645	0.279295	0.451104	-0.035392
0.481782	0.036232	0.808654	0.744216	0.820142	1.219624	0.368553	1.100203	1.0671	0.8502	0.661135	0.992784	0.445655	0.468777	0.488042	0.086762
0.597599	0.559498	1.025353	0.958792	0.858832	1.262102	0.337259	1.070745	0.925716	0.461278	0.499966	0.772596	0.519614	0.549832	0.526414	0.274632
0.441811	0.022045	0.750932	0.820066	0.87215	1.226841	0.399933	1.094013	1.286157	1.344106	0.936753	1.261129	0.485552	0.499602	0.491027	0.20149
0.386415	0.08654	0.679654	0.7321	0.960438	1.57476	0.433387	1.174852	0.978	0.560891	0.555929	0.721668	0.987181	1.235037	0.850197	1.044555
0.441811	0.175575	0.645421	0.786678	1.177831	2.063779	0.750298	1.909919	1.274168	1.11799	0.877902	1.290383	1.200895	1.642083	1.067379	1.54951
0.653199	1.003469	1.201154	1.154137	0.906647	1.532833	0.438484	1.061267	1.238104	1.249478	0.965877	1.407202	1.006782	1.428633	0.887201	1.03216
0.338672	0.088467	0.496479	0.665532	1.004477	1.812964	0.487549	1.193098	1.653136	1.943647	1.359368	2.090691	1.121551	1.478887	0.939868	1.107883
0.394027	0.44485	0.720454	0.744216	0.755662	1.262855	0.180663	0.678769	1.304879	1.358613	1.031527	1.241008	1.208232	1.50858	0.940006	1.304267
0.202488	-0.707201	0.325896	0.454563	0.653786	0.990523	0.039703	0.287646	1.436549	1.400062	1.137962	1.331772	1.061718	1.22584	0.902384	0.983651
0.250434	-0.283563	0.367038	0.570218	0.751367	1.362645	0.258104	0.750683	1.20189	0.880461	0.895621	0.859887	0.776546	0.871912	0.592723	0.413538
0.147793	-0.686013	0.130954	0.325822	0.844301	1.532833	0.506929	1.162896	1.110827	0.610776	0.789119	0.566535	0.897477	0.956928	0.563444	0.414946
0.401699	0.355558	0.69673	0.78959	0.751367	1.241274	0.296872	0.822704	0.837278	0.080317	0.434723	-0.118065	0.922324	0.993304	0.53303	0.507152
0.11322	-0.413508	0.384451	0.487221	0.753395	1.255061	0.352107	0.839882	1.278588	0.840366	0.884425	0.745827	1.111473	1.22584	0.570171	0.707424
0.154502	0.150881	0.625626	0.656635	0.630083	0.999387	0.214553	0.610704	1.147348	0.542446	0.787479	0.459296	0.552473	0.557518	0.282076	0.119702
0.414681	0.508845	0.859364	0.928122	0.653947	1.099012	0.248362	0.618205	1.211884	0.86985	0.94335	0.678772	0.577319	0.593921	0.198047	0.274632
0.373381	0.70114	0.859364	0.923481	0.587175	0.915873	0.335002	0.739921	1.419439	1.226706	1.184544	1.273305	0.790469	1.043684	0.365916	0.691961
-0.16821	-0.807155	-0.022522	0.210101	0.835248	1.501585	0.678669	1.654138	1.221913	0.741806	0.95043	0.754238	0.510864	0.601543	0.237026	0.260815
0.386415	0.791958	0.764767	0.869191	0.526873	0.979612	0.387794	0.775522	1.507264	1.568569	1.332114	1.41173	0.271729	0.333592	0.00959599999999999	-0.093844
-0.00357200000000002	-0.42241	0.065947	0.313442	0.776929	1.388277	0.610053	1.409122	0.70452	-0.279353	0.287792	-0.236065	1.08659	1.52183	0.531785	1.229497
0.023816	-0.110037	0.154353	0.375314	0.460566	0.861554	0.30605	0.74718	1.414428	1.370768	1.210652	1.253206	-0.15858	-0.156076	-0.28044	-0.575829
-0.092665	-0.615165	-0.116659	0.140181	0.337311	0.711434	0.246036	0.483489	1.260051	0.89928	0.970618	0.744306	-0.010078	0.024852	-0.212974	-0.455635
0.14686	0.291044	0.271669	0.453369	0.62419	1.346328	0.641566	1.293809	0.47087	-0.731332	0.147058	-0.477273	0.470566	0.761956	0.181546	0.397648
-0.250957	-0.841602	-0.282893	0.023938	0.516256	1.057863	0.433387	0.885894	0.821319	-0.059602	0.463984	0.064923	0.138882	0.279295	0.037814	-0.06893
0.463821	0.847639	0.58478	0.754859	0.680054	1.395629	0.608453	1.148274	0.380046	-0.894737	0.070182	-0.687519	0.966703	1.358579	0.569072	1.172003
0.127634	0.00437700000000008	0.189956	0.338185	0.561433	1.191841	0.478944	0.928294	0.719742	-0.327834	0.409035	-0.017956	0.703176	0.931214	0.53061	0.677199
0.25968	0.343081	0.314632	0.508123	0.383898	0.719107	0.250793	0.37295	0.917593	0.168702	0.627624	0.262746	0.480187	0.601229	0.331811	0.254687
0.184746	-0.297764	0.036137	0.334202	0.53231	1.020458	0.388761	0.678769	1.051528	0.458577	0.802033	0.546141	0.43007	0.490687	0.255621	0.050675
0.581275	1.008609	0.778216	0.807993	0.616958	1.099012	0.480502	0.87227	1.198755	0.599582	0.920551	0.748887	1.735938	2.321412	1.221201	2.054501
0.186611	-0.28571	0.185174	0.30103	0.390218	0.662759	0.202426	0.295904	1.673245	1.61941	1.469904	1.657568	0.42269	0.409096	0.276511	-0.110264
0.564297	0.800933	0.720137	0.783807	0.825561	1.539545	0.752747	1.384761	0.845791	-0.224231	0.687121	0.051855	1.049885	1.134323	0.718985	0.648364
0.411891	0.317854	0.394113	0.471873	0.745092	1.375562	0.667909	1.165873	1.09663	0.325809	0.936584	0.494445	1.329069	1.671406	0.94819	1.126256
