fnirSoft:	Exported Text File
Version:	4.2
ExportDate:	12/18/2023 11:29:15 AM
VariableInfo
Name:	oxygraph29.hbo.Block1
Size:	1838 x 16
Type:	Numeric
Content:	Hemoglobin
Date:	12/18/2023 11:29:05 AM
Notes:	Oxygenated-hemoglobin concentration changes data saved by Oxygraph from file C:\Users\Anette Johansson\Documents\COBI Studio Data\friska kontroller\2034K\ANETTE_2034K_1_12130816.oxy
Labels:	HBO	DATA
VariableData
Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin	Hemoglobin
Optode1	Optode2	Optode3	Optode4	Optode5	Optode6	Optode7	Optode8	Optode9	Optode10	Optode11	Optode12	Optode13	Optode14	Optode15	Optode16
-0.143613	-0.159105	0.112542	-0.108489	-0.510537	-0.26093	-0.642312	-1.089916	-0.292027	-0.913421	-0.17013	-0.131451	-0.568819	-0.35341	-0.926438	-0.736641
-0.235069	-0.293278	-0.049856	-0.211558	-0.71619	-0.487482	-0.819347	-1.332676	-0.369703	-0.973522	-0.336192	-0.197773	-0.55961	-0.561086	-0.996539	-0.930053
-0.150264	-0.163676	-0.001049	-0.129409	-0.372408	-0.122919	-0.564181	-1.190458	-0.210832	-0.823684	-0.125347	-0.053884	-0.10094	-0.122604	-0.74865	-0.527364
-0.475714	-0.646848	-0.387658	-0.42318	-0.684771	-0.478937	-0.869205	-1.406469	-0.364419	-0.943674	-0.285013	-0.270129	-0.379649	-0.375629	-0.95539	-0.739649
-0.769369	-0.68638	-0.282066	-0.683578	-0.775239	-0.193313	-0.869205	-1.295427	-0.771489	-1.526397	-0.597429	-0.304522	-1.029801	-0.71631	-1.469168	-1.214006
-0.765457	-0.119547	0.214991	-0.606576	-1.127199	0.051483	-0.905738	-1.136275	-1.158558	-1.899982	-0.682286	-0.285203	-0.461567	-0.220175	-1.203822	-0.834963
-0.930232	-0.205616	0.244746	-0.727515	-1.631297	-0.079027	-1.24105	-1.279225	-1.616144	-2.298394	-1.067454	-0.22087	-2.057405	-1.290613	-2.282165	-2.119153
-1.370021	-0.853702	-0.160547	-1.205063	-2.537455	-0.618969	-1.966862	-1.794418	-2.108528	-2.790153	-1.462426	-0.136604	-1.948068	-1.005593	-2.036862	-2.190577
-1.438132	-1.069356	0.016109	-1.037615	-2.743319	-0.247094	-1.905695	-1.691383	-2.304408	-3.018657	-1.400616	0.177302	-1.228091	-0.157133	-1.846048	-1.973375
-1.532889	-1.298718	-0.058128	-0.901019	-2.81617	-0.153485	-1.797825	-1.525906	-2.655938	-3.333627	-1.77509	0.118058	-1.009208	0.054936	-1.72486	-2.13028
-1.44773	-0.942437	0.585237	-0.31881	-3.181129	-0.261612	-1.954144	-1.605334	-2.450189	-3.004786	-1.215478	0.677865	-1.837816	-0.389854	-2.44923	-3.030751
-1.781597	-1.424807	0.234456	-0.542923	-3.572131	-0.45765	-2.150124	-1.721196	-2.396205	-2.813063	-1.049493	0.988115	-1.45393	0.028659	-2.26659	-2.75448
-2.113745	-1.967913	-0.302217	-0.805532	-3.358131	-0.035821	-1.895522	-1.380358	-2.393472	-2.68545	-0.899383	1.162556	-1.373704	0.208132	-2.269071	-2.894922
-1.921637	-1.406718	0.091358	-0.484533	-3.358131	0.185146	-1.685206	-1.147624	-2.404225	-2.607941	-1.049131	1.1568	-1.395064	0.355695	-2.275721	-2.867305
-1.816579	-1.070781	0.179982	-0.354938	-3.465564	0.331434	-1.583283	-0.862066	-2.565921	-2.540317	-1.355426	1.045121	-1.375662	0.489503	-2.196158	-2.710932
-1.998378	-1.397877	-0.216276	-0.488407	-3.474454	0.482181	-1.57706	-0.786491	-2.162131	-1.963967	-0.720362	1.63623	-1.253433	0.665607	-2.094014	-2.583622
-1.562546	-0.512242	0.309954	-0.023286	-3.442273	0.587974	-1.511004	-0.679752	-2.126434	-1.841911	-0.634393	1.76231	-0.778387	1.1697	-1.662385	-1.905923
-1.347055	0.030935	0.637684	0.353707	-3.508617	0.606976	-1.563609	-0.599398	-1.826704	-1.396078	-0.070634	2.254953	-0.953892	1.1697	-1.626407	-1.894421
-1.248276	-0.081225	0.36317	0.348504	-2.743319	1.505598	-0.943343	0.122718	-1.727861	-1.252695	-0.208199	2.334557	-0.454454	1.565169	-1.21585	-1.367898
-0.924597	0.532299	0.896074	0.903523	-2.798136	1.57548	-0.97065	0.086159	-1.749659	-1.240973	-0.272428	2.358881	-0.769623	1.433456	-1.293271	-1.37339
-0.291438	1.246747	1.464433	1.531012	-2.530586	1.886864	-0.872536	0.193709	-1.605796	-1.289039	-0.090851	2.49786	-1.00758	1.321283	-1.299331	-1.257876
-0.477867	0.958366	1.169791	1.394834	-2.397176	2.057546	-0.726936	0.296252	-1.741398	-1.778355	-0.457219	2.194789	-1.003636	1.315869	-1.261669	-1.153425
-0.222979	1.198717	1.392151	1.649057	-2.368578	2.052628	-0.742752	0.145739	-1.611162	-1.924919	-0.263961	2.291214	-0.906382	1.462471	-1.184332	-1.061973
0.06471	1.77462	1.786528	2.032067	-2.613646	1.764321	-1.069461	-0.169593	-1.379711	-1.99362	0.121355	2.451029	-0.143091	2.053408	-0.654321	-0.400407
-0.149114	1.246747	1.351288	1.734266	-2.583749	1.757368	-1.106353	-0.358806	-1.531779	-2.382791	-0.232827	2.114329	-0.593925	1.765537	-0.957105	-0.617709
-0.206912	1.151728	1.254542	1.676737	-2.721506	1.577439	-1.345599	-0.653342	-1.397601	-2.407115	-0.138831	2.024328	-0.812316	1.48754	-1.107992	-0.670358
-0.160308	0.916378	1.116393	1.684541	-2.692515	1.454754	-1.453428	-0.857543	-1.428084	-2.645765	-0.270707	1.761821	-0.368858	1.909935	-0.84335	-0.308076
-0.264521	0.963399	1.074342	1.656795	-2.503444	1.628846	-1.299143	-0.830059	-1.517207	-2.892501	-0.457219	1.502184	-1.275209	1.250718	-1.453588	-0.824365
-0.28554	0.730145	0.948485	1.595783	-2.449258	1.609127	-1.350026	-0.895956	-1.542474	-3.034635	-0.490801	1.369325	-0.775311	1.650284	-1.223968	-0.428769
-0.249196	0.870377	1.011087	1.632805	-3.093013	0.863863	-1.936527	-1.497478	-1.678819	-3.246459	-0.835207	0.987407	-1.036676	1.314098	-1.448649	-0.648383
-0.540047	0.453515	0.656532	1.347451	-3.040013	0.91075	-1.943353	-1.527109	-1.758026	-3.318714	-1.009722	0.836359	-0.853524	1.499035	-1.333133	-0.414077
-0.611572	0.640069	0.750998	1.328784	-3.255499	0.641147	-2.192591	-1.755766	-1.676062	-3.256821	-0.936844	0.892275	-0.68386	1.679452	-1.337796	-0.314378
-1.149182	-0.327465	0.062478	0.749348	-2.799914	1.10407	-1.864782	-1.499722	-1.531779	-3.079079	-0.718032	1.011169	-1.088056	1.314098	-1.638854	-0.672404
-0.771084	0.640069	0.916764	1.207182	-2.825956	1.12338	-1.901916	-1.569134	-1.409794	-2.890757	-0.304978	1.274011	-1.351367	1.041163	-1.863797	-0.930053
-0.995537	0.267035	0.476414	0.970406	-2.771508	1.232681	-1.801483	-1.553851	-1.741042	-3.294333	-0.916911	0.838496	0.034853	2.253057	-1.031293	0.200535
-1.020434	0.178373	0.540491	0.977772	-3.149576	0.834013	-2.1322	-1.91767	-1.439332	-3.055048	-0.381932	1.171033	-0.411722	1.849388	-1.296381	-0.0787
-1.479851	-0.784655	-0.203943	0.436961	-3.389718	0.509762	-2.309372	-2.165798	-1.543708	-3.269182	-0.607684	1.0053	-1.407269	1.003708	-1.946096	-0.943005
-1.320737	-0.59809	-0.068	0.562319	-3.150521	0.767671	-2.194767	-2.132514	-1.484188	-3.231681	-0.481711	1.023448	-2.400421	0.133839	-2.520086	-1.688974
-1.357619	-0.690116	-0.162764	0.470527	-3.010454	0.875302	-2.038262	-2.136851	-1.514551	-3.35526	-0.621298	0.896623	-0.859191	1.385904	-1.526579	-0.398461
-1.093775	-0.272469	0.291843	0.732046	-3.201606	0.655599	-2.233493	-2.376241	-1.180256	-3.10814	-0.009139	1.273118	-1.436338	0.924392	-1.86677	-0.803695
-1.019308	-0.09603	0.381773	0.785476	-3.124911	0.714742	-2.189446	-2.436228	-1.109689	-3.055048	0.002458	1.292003	-0.553019	1.71423	-1.228703	0.057126
-1.075011	-0.22745	0.291843	0.698778	-3.209765	0.553438	-2.289319	-2.513351	-1.172356	-3.13776	-0.297175	1.07754	-0.824442	1.457571	-1.421345	-0.152207
-1.210426	-0.504146	0.038694	0.568081	-2.934507	0.835221	-2.001574	-2.292677	-1.011444	-2.916651	0.028895	1.292003	-1.270526	1.088987	-1.611619	-0.515188
-1.155206	-0.405542	0.232225	0.704096	-3.071713	0.63912	-2.170322	-2.383463	-1.018572	-2.821035	-0.04893	1.246668	-1.722484	0.680007	-1.919146	-0.829804
-1.277753	-0.539584	0.044914	0.609814	-2.719789	1.024053	-1.833174	-2.055873	-1.182245	-2.966134	-0.496426	0.957222	-2.435346	0.11503	-2.45591	-1.389134
-1.216976	-0.350736	0.359017	0.805933	-2.772639	0.843508	-1.965234	-2.095965	-1.31307	-3.000202	-0.781149	0.731471	-0.941078	1.343225	-1.376327	-0.185653
-1.13131	0.005623	0.543055	0.984934	-2.965913	0.743333	-2.067544	-2.164843	-1.252745	-2.908557	-0.705292	0.821783	-2.103463	0.346943	-2.143815	-1.068502
-1.38724	-0.391259	0.277085	0.742392	-2.854562	0.810582	-1.980102	-2.095965	-1.31307	-2.906599	-0.633536	0.848577	-1.303237	0.997549	-1.610252	-0.466944
-1.484078	-0.480937	0.295841	0.798433	-3.069056	0.554015	-2.184256	-2.275826	-1.270284	-2.800503	-0.508066	0.866933	-0.989453	1.296498	-1.379213	-0.124102
-1.556098	-0.520921	0.32901	0.744922	-3.627702	-0.105475	-2.669408	-2.749786	-1.450751	-3.042093	-0.905973	0.622472	-1.800546	0.551127	-1.996101	-1.009155
-1.741017	-0.862423	-0.014796	0.573022	-3.093864	0.443732	-2.227641	-2.410306	-1.35323	-2.954431	-0.732013	0.667387	-2.520275	-0.181116	-2.549616	-1.707292
-1.794351	-0.947164	-0.043958	0.52043	-3.526464	-0.05367	-2.669408	-2.872602	-1.306111	-2.966803	-0.823799	0.60666	-1.696769	0.527167	-1.988647	-0.996173
-1.894319	-1.11039	-0.119992	0.378251	-3.765924	-0.450627	-2.935687	-3.146682	-1.242965	-2.946717	-0.787774	0.54587	-1.152474	0.837572	-1.562937	-0.55789
